FY,Dept Level,Job Code,Job Title,Sum FTE,Biweekly Low Rate,Biweekly High Rate
2010,DPT,7458,Switch Repairer,9.00,2009.00,2442.00
2010,DPT,7472,Wire Rope Cable Maint Mechanic,10.00,2994.00,2994.00
2010,DPT,7510,Lighting Fixture Maint Worker,3.00,1596.00,1936.00
2010,DPT,7514,General Laborer,30.00,1876.00,2281.00
2010,DPT,7540,Track Maintenance Worker,38.00,1914.00,2326.00
2010,DPT,8121,Fare Inspections Supv/Invest,9.00,2679.00,3256.00
2010,DPT,9102,Transit Car Cleaner,97.00,1756.00,2135.00
2010,DPT,9104,Transit Car Cleaner Asst Sprv,11.00,1927.00,2342.00
2010,DPT,9110,Fare Collections Receiver,59.00,1756.00,2135.00
2010,DPT,9116,Sr Fare Collections Receiver,19.00,2033.00,2472.00
2010,DPT,9117,Pr Fare Collections Receiver,3.00,2557.00,3108.00
2010,DPT,9118,Transit Revenue Supervisor,1.00,2660.00,3234.00
2010,DPT,9122,Transit Information Clerk,5.00,1918.00,2332.00
2010,DPT,9124,Sr Transit Information Clerk,4.77,2004.00,2435.00
2010,DPT,9126,Transit Traffic Checker,19.00,1936.00,2354.00
2010,DPT,9128,Senior Transit Traffic Checker,2.00,2084.00,2533.00
2010,DPT,9131,"Station Agent, Muni Railway",67.00,2309.00,2806.00
2010,DPT,9132,Transit Fare Inspector,93.00,2033.00,2472.00
2010,DPT,9139,Transit Supervisor,233.50,2786.00,3387.00
2010,DPT,9140,Transit Manager 1,21.00,3289.00,3998.00
2010,DPT,9141,Transit Manager 2,17.00,3714.00,4514.00
2010,DPT,9150,Train Controller,15.00,3226.00,3921.00
2010,DPT,9160,Transit Operations Specialist,5.00,3436.00,4176.00
2010,DPT,9163,Transit Operator,2054.75,1406.92,2233.20
2010,DPT,9172,"Manager II, MTA",5.00,3282.00,4188.00
2010,DPT,9174,"Manager IV, MTA",9.00,3799.00,4848.00
2010,DPT,9175,"Manager I, MTA",2.00,3041.00,3881.00
2010,DPT,9177,"Manager III, MTA",5.00,3520.00,4492.00
2010,DPT,9179,"Manager V, MTA",6.00,4075.00,5200.00
2010,DPT,9180,"Manager VI, MTA",12.50,4397.00,5612.00
2010,DPT,9181,"Manager VII, MTA",4.00,4717.00,6019.00
2010,DPT,9182,"Manager VIII, MTA",6.00,5051.00,6446.00
2010,DPT,9183,"Deputy Dir I, MTA",4.00,5368.00,6851.00
2010,DPT,9187,"Deputy Dir II, MTA",2.00,5722.00,7303.00
2010,DPT,9195,Light Rail Vehicle Equip Eng,2.00,3948.00,4799.00
2010,DPT,9196,Sr Light Rail Veh Equip Eng,2.00,4570.00,5556.00
2010,DPT,9197,Signal and Systems Engineer,1.00,5392.00,5392.00
2010,DPT,9520,Trans Safety Specialist,14.00,3460.00,4206.00
2010,DPT,9704,Employment & Training Spec 3,2.00,2342.00,2847.00
2010,DPT,9706,Employment & Training Spec 5,1.00,2847.00,3460.00
2010,DPT,9708,Employment & Training Spec 6,1.00,3378.00,4106.00
2010,DPT,9910,Public Service Trainee,3.00,0.00,0.00
2010,DPT,9914,Public Service Aide-Admin,3.00,1280.00,1280.00
2010,DPT,9916,Public Svc Aide-Public Works,15.00,920.00,1112.00
2010,DPT,TEMPM,Temporary Position,9.45,0.00,0.00
2010,DPW,0922,Manager I,2.00,3282.00,4188.00
2010,DPW,0923,Manager II,2.00,3520.00,4492.00
2010,DPW,0931,Manager III,5.00,3799.00,4848.00
2010,DPW,0932,Manager IV,9.00,4075.00,5200.00
2010,DPW,0933,Manager V,8.00,4397.00,5612.00
2010,DPW,0941,Manager VI,7.00,4717.00,6019.00
2010,DPW,0942,Manager VII,6.00,5051.00,6446.00
2010,DPW,0943,Manager VIII,1.00,5722.00,7303.00
2010,DPW,0954,Dep Dir IV,3.00,5368.00,6851.00
2010,DPW,0964,Dept Head IV,1.00,6170.00,7875.00
2010,DPW,1013,IS Technician-Senior,1.00,2424.00,2946.00
2010,DPW,1021,IS Administrator 1,1.00,2104.00,2557.00
2010,DPW,1022,IS Administrator 2,1.00,2557.00,3108.00
2010,DPW,1023,IS Administrator 3,2.00,3108.00,3777.00
2010,DPW,1042,IS Engineer-Journey,1.00,3376.00,4247.00
2010,DPW,1043,IS Engineer-Senior,6.00,3743.00,4706.00
2010,DPW,1044,IS Engineer-Principal,3.00,4025.00,5062.00
2010,DPW,1053,IS Business Analyst-Senior,2.00,3154.00,3966.00
2010,DPW,1054,IS Business Analyst-Principal,5.00,3652.00,4592.00
2010,DPW,1070,IS Project Director,3.00,4025.00,5062.00
2010,DPW,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,DPW,1312,Public Information Officer,2.00,2354.00,2862.00
2010,DPW,1314,Public Relations Officer,3.00,2806.00,3410.00
2010,DPW,1360,Special Assistant 1,1.00,1443.00,1748.00
2010,DPW,1402,Junior Clerk,2.00,1394.00,1690.00
2010,DPW,1404,Clerk,4.00,1517.00,1840.00
2010,DPW,1406,Senior Clerk,2.00,1573.00,1909.00
2010,DPW,1408,Principal Clerk,7.15,2074.00,2521.00
2010,DPW,1410,Chief Clerk,1.00,2377.00,2890.00
2010,DPW,1424,Clerk Typist,1.00,1577.00,1914.00
2010,DPW,1426,Senior Clerk Typist,6.00,1727.00,2099.00
2010,DPW,1446,Secretary 2,5.00,1904.00,2314.00
2010,DPW,1450,Executive Secretary 1,4.00,2074.00,2521.00
2010,DPW,1452,Executive Secretary 2,3.00,2377.00,2890.00
2010,DPW,1632,Senior Account Clerk,8.00,1881.00,2287.00
2010,DPW,1634,Principal Account Clerk,5.00,2124.00,2582.00
2010,DPW,1652,Accountant II,4.00,2365.00,2874.00
2010,DPW,1654,Accountant III,8.00,2862.00,3479.00
2010,DPW,1657,Accountant IV,3.00,3313.00,4028.00
2010,DPW,1704,Communications Dispatcher 1,7.08,1674.00,2033.00
2010,DPW,1820,Junior Administrative Analyst,2.00,1862.00,2264.00
2010,DPW,1822,Administrative Analyst,12.50,2449.00,2977.00
2010,DPW,1823,Senior Administrative Analyst,9.00,2977.00,3618.00
2010,DPW,1824,Pr Administrative Analyst,5.00,3446.00,4188.00
2010,DPW,1827,Administrative Services Mgr,2.00,3005.00,3653.00
2010,DPW,1840,Junior Management Assistant,1.00,1985.00,2412.00
2010,DPW,1842,Management Assistant,6.00,2252.00,2737.00
2010,DPW,1844,Senior Management Assistant,1.00,2582.00,3138.00
2010,DPW,1924,Materials/Supplies Supervisor,1.00,1580.00,1918.00
2010,DPW,1936,Senior Storekeeper,2.00,1765.00,2145.00
2010,DPW,1938,Stores & Equip Asst Sprv,1.00,2145.00,2607.00
2010,DPW,2708,Custodian,2.00,1584.00,1923.00
2010,DPW,2917,Program Support Analyst,2.00,2933.00,3566.00
2010,DPW,3417,Gardener,20.38,1941.00,2360.00
2010,DPW,3422,Park Section Supervisor,2.04,2360.00,2868.00
2010,DPW,3424,Pest Control Specialist,1.00,2360.00,2868.00
2010,DPW,3434,Arborist Technician,10.00,2140.00,2933.00
2010,DPW,3435,Urban Forestry Inspector,2.00,2140.00,2602.00
2010,DPW,3436,Arborist Technician Supervisor,4.00,2693.00,3273.00
2010,DPW,5120,Architectural Administrator,2.00,3479.00,4229.00
2010,DPW,5174,Administrative Engineer,4.00,4246.00,5161.00
2010,DPW,5201,Junior Engineer,1.00,2596.00,3155.00
2010,DPW,5203,Asst Engr,84.00,2933.00,3566.00
2010,DPW,5207,Assoc Engineer,39.15,3410.00,4145.00
2010,DPW,5211,Eng/Arch/Landscape Arch Sr,21.00,4570.00,5556.00
2010,DPW,5212,Engineer/Architect Principal,6.00,5303.00,6446.00
2010,DPW,5216,Chief Surveyor,4.00,3689.00,4484.00
2010,DPW,5218,Structural Engineer,2.00,4352.00,5291.00
2010,DPW,5241,Engineer,33.00,3948.00,4799.00
2010,DPW,5261,Architectural Assistant 2,21.00,2557.00,3108.00
2010,DPW,5262,Landscape Architect Assoc 1,5.00,2933.00,3566.00
2010,DPW,5265,Architectural Associate 1,8.00,2933.00,3566.00
2010,DPW,5266,Architectural Associate 2,11.00,3410.00,4145.00
2010,DPW,5268,Architect,18.00,3948.00,4799.00
2010,DPW,5272,Landscape Architect Assoc 2,9.00,3410.00,4145.00
2010,DPW,5274,Landscape Architect,2.00,3948.00,4799.00
2010,DPW,5304,Materials Testing Aide,4.00,2023.00,2459.00
2010,DPW,5305,Materials Testing Technician,4.00,2166.00,2632.00
2010,DPW,5310,Survey Assistant I,2.00,2199.00,2672.00
2010,DPW,5312,Survey Assistant II,7.00,2472.00,3005.00
2010,DPW,5314,Survey Associate,6.00,2847.00,3460.00
2010,DPW,5346,Mechanical Eng Associate 1,1.00,2466.00,2997.00
2010,DPW,5362,Engineering Assistant,8.00,2188.00,2660.00
2010,DPW,5364,Engineering Associate 1,20.00,2424.00,2946.00
2010,DPW,5366,Engineering Associate 2,11.00,2806.00,3410.00
2010,DPW,5504,Project Manager 2,1.00,5134.00,5134.00
2010,DPW,5506,Project Manager 3,3.00,6231.00,6231.00
2010,DPW,5508,Project Manager 4,1.00,6949.00,6949.00
2010,DPW,5602,Utility Specialist,2.00,3038.00,4488.00
2010,DPW,5620,Regulatory Specialist,2.00,3093.00,3760.00
2010,DPW,6230,Street Inspector,23.00,2332.00,2835.00
2010,DPW,6231,Senior Street Inspector,5.00,2700.00,3282.00
2010,DPW,6232,Street Inspection Supervisor,2.00,3126.00,3799.00
2010,DPW,6262,Plan Checker,1.00,2862.00,3479.00
2010,DPW,6266,Senior Plan Checker,1.00,3513.00,4270.00
2010,DPW,6317,Assistant Const Inspector,4.00,2435.00,2960.00
2010,DPW,6318,Construction Inspector,31.00,2960.00,3597.00
2010,DPW,6319,Senior Const Inspector,3.00,3263.00,3966.00
2010,DPW,6331,Building Inspector,6.00,3346.00,4067.00
2010,DPW,6333,Senior Building Inspector,3.00,3689.00,4484.00
2010,DPW,6335,Disability Access Coordinator,1.00,4500.00,5469.00
2010,DPW,7120,Bldgs & Grounds Maint Supt,1.00,4212.00,4212.00
2010,DPW,7210,Mobile Equipment Supervisor,1.50,3087.00,3752.00
2010,DPW,7211,Cement Finisher Supervisor 2,1.00,3064.00,3724.00
2010,DPW,7213,Plumber Supervisor 1,1.00,3359.00,4082.00
2010,DPW,7215,General Laborer Supervisor 1,32.00,2079.00,2527.00
2010,DPW,7220,Asphalt Finisher Supervisor 1,8.00,2693.00,3273.00
2010,DPW,7221,Asphalt Plant Supervisor 1,1.00,2983.00,3626.00
2010,DPW,7226,Carpenter Supervisor 1,2.00,3169.00,3851.00
2010,DPW,7227,Cement Finisher Supervisor 1,3.00,2890.00,3513.00
2010,DPW,7233,Glazier Supervisor 1,1.00,3169.00,3851.00
2010,DPW,7236,Locksmith Supervisor 1,1.00,3169.00,3851.00
2010,DPW,7238,Electrician Supervisor 1,2.00,3263.00,3966.00
2010,DPW,7239,Plumber Supervisor 2,1.00,3703.00,4500.00
2010,DPW,7242,Painter Supervisor 1,1.00,2685.00,3446.00
2010,DPW,7246,Sewer Repair Supervisor,2.00,3117.00,3788.00
2010,DPW,7247,Sheet Metal Wrk Supervisor 2,1.00,3653.00,4440.00
2010,DPW,7262,Maintenance Planner,1.00,3819.00,3819.00
2010,DPW,7272,Carpenter Supervisor 2,1.00,3493.00,4246.00
2010,DPW,7276,Electrician Supervisor 2,1.00,3633.00,4416.00
2010,DPW,7278,Painter Supervisor 2,1.00,2977.00,3618.00
2010,DPW,7281,Street Environ Svcs Oprs Supv,12.00,2855.00,3470.00
2010,DPW,7282,Street Repair Supervisor 2,2.00,2806.00,3410.00
2010,DPW,7307,Bricklayer,7.00,2819.00,3426.00
2010,DPW,7311,Cement Mason,26.00,2274.00,2764.00
2010,DPW,7319,Electric Motor Repairer,2.00,2472.00,3005.00
2010,DPW,7326,Glazier,5.00,2596.00,3155.00
2010,DPW,7328,"Operating Engineer, Universal",10.00,2800.00,3403.00
2010,DPW,7334,Stationary Engineer,6.00,2893.00,2893.00
2010,DPW,7335,Senior Stationary Engineer,1.00,3279.00,3279.00
2010,DPW,7342,Locksmith,5.00,2571.00,3126.00
2010,DPW,7344,Carpenter,11.00,2571.00,3126.00
2010,DPW,7345,Electrician,15.00,2890.00,3513.00
2010,DPW,7346,Painter,14.00,2365.00,2874.00
2010,DPW,7347,Plumber,10.00,2989.00,3633.00
2010,DPW,7348,Steamfitter,5.00,2989.00,3633.00
2010,DPW,7349,Steamfitter Supervisor I,1.00,3359.00,4082.00
2010,DPW,7355,Truck Driver,62.00,2317.00,2951.00
2010,DPW,7376,Sheet Metal Worker,13.00,3005.00,3653.00
2010,DPW,7378,Tile Setter,2.00,2365.00,2874.00
2010,DPW,7393,Soft Floor Coverer,1.00,2571.00,3126.00
2010,DPW,7404,Asphalt Finisher,8.00,1980.00,2407.00
2010,DPW,7421,Sewer Maintenance Worker,11.00,2099.00,2551.00
2010,DPW,7424,Dryer Mixer Operator,1.00,2418.00,2940.00
2010,DPW,7428,Hodcarrier,8.00,2287.00,2779.00
2010,DPW,7449,Sewer Service Worker,1.00,2819.00,3426.00
2010,DPW,7501,Environmental Service Worker,19.00,1142.00,1824.00
2010,DPW,7502,Asphalt Worker,13.00,1914.00,2326.00
2010,DPW,7510,Lighting Fixture Maint Worker,1.00,1596.00,1936.00
2010,DPW,7514,General Laborer,192.92,1876.00,2281.00
2010,DPW,9345,Sheet Metal Supervisor 1,1.00,3359.00,4082.00
2010,DPW,TEMPM,Temporary Position,60.78,0.00,0.00
2010,DSS,0111,"BdComm Mbr, Grp2,M=$25/Mtg",0.00,25.00,25.00
2010,DSS,0922,Manager I,6.00,3282.00,4188.00
2010,DSS,0923,Manager II,25.00,3520.00,4492.00
2010,DSS,0931,Manager III,9.00,3799.00,4848.00
2010,DSS,0932,Manager IV,15.00,4075.00,5200.00
2010,DSS,0933,Manager V,2.00,4397.00,5612.00
2010,DSS,0941,Manager VI,1.00,4717.00,6019.00
2010,DSS,0942,Manager VII,1.00,5051.00,6446.00
2010,DSS,0952,Dep Dir II,1.00,3799.00,4848.00
2010,DSS,0954,Dep Dir IV,4.00,5368.00,6851.00
2010,DSS,0963,Dept Head III,1.00,5368.00,6851.00
2010,DSS,0965,Dept Head V,1.00,7668.00,9787.00
2010,DSS,1002,IS Operator-Journey,3.00,1791.00,2178.00
2010,DSS,1003,IS Operator-Senior,2.00,2053.00,2496.00
2010,DSS,1004,IS Operator-Analyst,2.00,2252.00,2737.00
2010,DSS,1012,IS Technical-Journey,6.75,2094.00,2545.00
2010,DSS,1013,IS Technician-Senior,2.00,2424.00,2946.00
2010,DSS,1014,IS Technician-Supervisor,1.00,2737.00,3327.00
2010,DSS,1022,IS Administrator 2,1.00,2557.00,3108.00
2010,DSS,1023,IS Administrator 3,2.00,3108.00,3777.00
2010,DSS,1024,IS Administrator-Supervisor,2.00,3346.00,4067.00
2010,DSS,1031,IS Trainer-Assistant,1.00,2104.00,2557.00
2010,DSS,1032,IS Trainer-Journey,1.00,2557.00,3108.00
2010,DSS,1042,IS Engineer-Journey,2.25,3376.00,4247.00
2010,DSS,1043,IS Engineer-Senior,2.00,3743.00,4706.00
2010,DSS,1044,IS Engineer-Principal,1.00,4025.00,5062.00
2010,DSS,1052,IS Business Analyst,4.00,2722.00,3427.00
2010,DSS,1053,IS Business Analyst-Senior,15.00,3154.00,3966.00
2010,DSS,1054,IS Business Analyst-Principal,2.00,3652.00,4592.00
2010,DSS,1062,IS Programmer Analyst,4.00,2353.00,2960.00
2010,DSS,1063,IS Programmer Analyst-Senior,5.00,2858.00,3598.00
2010,DSS,1064,IS Prg Analyst-Principal,4.00,3326.00,4185.00
2010,DSS,1070,IS Project Director,1.00,4025.00,5062.00
2010,DSS,1202,Personnel Clerk,1.00,1686.00,2048.00
2010,DSS,1203,Personnel Technician,4.00,2130.00,2589.00
2010,DSS,1204,Senior Personnel Clerk,6.00,1951.00,2371.00
2010,DSS,1218,Payroll Supervisor,1.00,2726.00,3313.00
2010,DSS,1220,Payroll Clerk,7.00,1936.00,2354.00
2010,DSS,1224,Pr Payroll & Personnel Clerk,1.00,2342.00,2847.00
2010,DSS,1227,Testing Technician,1.00,1706.00,2074.00
2010,DSS,1232,Training Officer,7.00,2685.00,3263.00
2010,DSS,1241,Personnel Analyst,2.00,2193.00,3229.00
2010,DSS,1244,Senior Personnel Analyst,8.00,3108.00,3777.00
2010,DSS,1246,Principal Personnel Analyst,1.00,3689.00,4484.00
2010,DSS,1404,Clerk,18.00,1517.00,1840.00
2010,DSS,1408,Principal Clerk,20.00,2074.00,2521.00
2010,DSS,1424,Clerk Typist,9.00,1577.00,1914.00
2010,DSS,1426,Senior Clerk Typist,178.66,1727.00,2099.00
2010,DSS,1430,Transcriber Typist,6.00,1727.00,2099.00
2010,DSS,1432,Senior Transcriber Typist,1.00,1904.00,2314.00
2010,DSS,1444,Secretary 1,3.00,1646.00,1999.00
2010,DSS,1446,Secretary 2,9.00,1904.00,2314.00
2010,DSS,1450,Executive Secretary 1,8.00,2074.00,2521.00
2010,DSS,1452,Executive Secretary 2,3.00,2377.00,2890.00
2010,DSS,1458,Legal Secretary 1,7.00,2209.00,2685.00
2010,DSS,1460,Legal Secretary 2,1.00,2377.00,2890.00
2010,DSS,1548,"Sctry, Human Svcs. Commission",0.50,2806.00,3410.00
2010,DSS,1630,Account Clerk,24.00,1626.00,1975.00
2010,DSS,1632,Senior Account Clerk,23.00,1881.00,2287.00
2010,DSS,1634,Principal Account Clerk,6.00,2124.00,2582.00
2010,DSS,1652,Accountant II,7.00,2365.00,2874.00
2010,DSS,1654,Accountant III,1.00,2862.00,3479.00
2010,DSS,1657,Accountant IV,1.00,3313.00,4028.00
2010,DSS,1706,Telephone Operator,3.00,1506.00,1827.00
2010,DSS,1708,Senior Telephone Operator,1.00,1658.00,2014.00
2010,DSS,1760,Offset Machine Operator,1.00,1752.00,2130.00
2010,DSS,1820,Junior Administrative Analyst,5.00,1862.00,2264.00
2010,DSS,1822,Administrative Analyst,15.00,2449.00,2977.00
2010,DSS,1823,Senior Administrative Analyst,27.50,2977.00,3618.00
2010,DSS,1824,Pr Administrative Analyst,8.00,3446.00,4188.00
2010,DSS,1840,Junior Management Assistant,3.00,1985.00,2412.00
2010,DSS,1842,Management Assistant,4.00,2252.00,2737.00
2010,DSS,1844,Senior Management Assistant,1.00,2582.00,3138.00
2010,DSS,1922,Senior Inventory Clerk,1.00,1558.00,1890.00
2010,DSS,1934,Storekeeper,2.00,1658.00,2014.00
2010,DSS,2110,Medical Records Clerk,2.00,1787.00,2172.00
2010,DSS,2230,Physician Specialist,3.60,4882.00,6542.00
2010,DSS,2232,Senior Physician Specialist,0.95,5383.00,7042.00
2010,DSS,2320,Registered Nurse,7.00,3645.00,4788.00
2010,DSS,2574,Clinical Psychologist,5.60,3018.00,3668.00
2010,DSS,2586,Health Worker 2,1.00,1719.00,2089.00
2010,DSS,2587,Health Worker 3,1.00,1881.00,2287.00
2010,DSS,2591,Health Program Coordinator 2,1.00,2647.00,3217.00
2010,DSS,2846,Nutritionist,1.00,2737.00,3327.00
2010,DSS,2903,Eligibility Worker,28.00,1881.00,2287.00
2010,DSS,2904,Human Services Technician,42.92,1831.00,2226.00
2010,DSS,2905,Senior Eligibility Worker,397.00,2156.00,2621.00
2010,DSS,2907,Eligibility Worker Supervisor,56.00,2388.00,2902.00
2010,DSS,2908,Hospital Eligiblity Worker,0.50,2156.00,2621.00
2010,DSS,2910,Social Worker,8.00,1936.00,2354.00
2010,DSS,2912,Senior Social Worker,128.00,2221.00,2700.00
2010,DSS,2913,Program Specialist,64.00,2388.00,2902.00
2010,DSS,2914,Social Work Supervisor,16.00,2496.00,3035.00
2010,DSS,2915,Program Specialist Supervisor,4.00,2764.00,3359.00
2010,DSS,2916,Social Work Specialist,23.50,2388.00,2902.00
2010,DSS,2917,Program Support Analyst,14.00,2933.00,3566.00
2010,DSS,2930,Psychiatric Social Worker,12.40,2607.00,3169.00
2010,DSS,2932,Sr Psychiatric Social Worker,2.00,2726.00,3313.00
2010,DSS,2933,Conservatorship/Case Mgt Sprv,1.00,2890.00,3513.00
2010,DSS,2935,"Sr Marriage, Fam & Cld Cnslr",2.00,2726.00,3313.00
2010,DSS,2940,Protective Services Worker,229.00,2607.00,3327.00
2010,DSS,2944,Protective Services Supervisor,38.00,2933.00,3744.00
2010,DSS,2966,Welfare Fraud Investigator,3.00,2700.00,3282.00
2010,DSS,2967,Sup Welfare Fraud Investigator,1.00,2933.00,3566.00
2010,DSS,3280,Assistant Recreation Director,1.92,1615.00,1960.00
2010,DSS,4230,Estate Investigator,23.00,2472.00,3005.00
2010,DSS,4231,Senior Estate Investigator,5.00,2660.00,3234.00
2010,DSS,4308,Senior Collections Officer,8.00,2099.00,2551.00
2010,DSS,4366,Collection Supervisor,1.00,2258.00,2745.00
2010,DSS,7334,Stationary Engineer,4.00,2893.00,2893.00
2010,DSS,7335,Senior Stationary Engineer,1.00,3279.00,3279.00
2010,DSS,7410,Automotive Service Worker,1.00,1914.00,2326.00
2010,DSS,7524,Institution Utility Worker,6.00,1513.00,1835.00
2010,DSS,8173,Legal Assistant,3.00,2435.00,2960.00
2010,DSS,8177,Attorney (Civil/Criminal),5.00,3789.00,6638.00
2010,DSS,8247,Emergency Planning Coordinator,1.00,2424.00,2946.00
2010,DSS,9703,Emp & Training Spec 2,58.00,2287.00,2779.00
2010,DSS,9704,Employment & Training Spec 3,52.00,2342.00,2847.00
2010,DSS,9705,Emp & Training Spec 4,21.00,2582.00,3138.00
2010,DSS,9722,Specialist in Aging 2,2.00,2582.00,3138.00
2010,DSS,TEMPM,Temporary Position,15.06,0.00,0.00
2010,ECD,0922,Manager I,1.00,3282.00,4188.00
2010,ECD,0923,Manager II,4.50,3520.00,4492.00
2010,ECD,0931,Manager III,7.50,3799.00,4848.00
2010,ECD,0932,Manager IV,2.00,4075.00,5200.00
2010,ECD,0933,Manager V,1.00,4397.00,5612.00
2010,ECD,0941,Manager VI,1.00,4717.00,6019.00
2010,ECD,0943,Manager VIII,1.00,5722.00,7303.00
2010,ECD,0954,Dep Dir IV,3.00,5368.00,6851.00
2010,ECD,1022,IS Administrator 2,6.00,2557.00,3108.00
2010,ECD,1023,IS Administrator 3,3.00,3108.00,3777.00
2010,ECD,1024,IS Administrator-Supervisor,1.00,3346.00,4067.00
2010,ECD,1042,IS Engineer-Journey,2.00,3376.00,4247.00
2010,ECD,1043,IS Engineer-Senior,0.77,3743.00,4706.00
2010,ECD,1044,IS Engineer-Principal,1.00,4025.00,5062.00
2010,ECD,1053,IS Business Analyst-Senior,1.00,3154.00,3966.00
2010,ECD,1063,IS Programmer Analyst-Senior,0.77,2858.00,3598.00
2010,ECD,1070,IS Project Director,2.00,4025.00,5062.00
2010,ECD,1071,IS Manager,1.00,4221.00,6011.00
2010,ECD,1220,Payroll Clerk,1.00,1936.00,2354.00
2010,ECD,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,ECD,1244,Senior Personnel Analyst,1.00,3108.00,3777.00
2010,ECD,1424,Clerk Typist,0.38,1577.00,1914.00
2010,ECD,1426,Senior Clerk Typist,1.00,1727.00,2099.00
2010,ECD,1446,Secretary 2,1.00,1904.00,2314.00
2010,ECD,1452,Executive Secretary 2,1.00,2377.00,2890.00
2010,ECD,1652,Accountant II,1.00,2365.00,2874.00
2010,ECD,1824,Pr Administrative Analyst,2.00,3446.00,4188.00
2010,ECD,1840,Junior Management Assistant,2.00,1985.00,2412.00
2010,ECD,1842,Management Assistant,1.00,2252.00,2737.00
2010,ECD,2533,Emergency Med Svcs Agency Spec,4.50,3155.00,3836.00
2010,ECD,5277,Planner 1,1.00,2145.00,2607.00
2010,ECD,5291,Planner 3,9.31,3093.00,3760.00
2010,ECD,5293,Planner 4,1.00,3668.00,4458.00
2010,ECD,5508,Project Manager 4,1.00,6949.00,6949.00
2010,ECD,8238,Police Communications Disp,182.00,2430.00,2953.00
2010,ECD,8239,Sr Pol Communications Disp,24.00,2732.00,3320.00
2010,ECD,8240,Pub Safety Communication Coord,8.00,3035.00,3689.00
2010,ECD,TEMPM,Temporary Position,3.32,0.00,0.00
2010,ECN,0922,Manager I,8.00,3282.00,4188.00
2010,ECN,0923,Manager II,2.00,3520.00,4492.00
2010,ECN,0931,Manager III,1.00,3799.00,4848.00
2010,ECN,0932,Manager IV,1.00,4075.00,5200.00
2010,ECN,0933,Manager V,4.00,4397.00,5612.00
2010,ECN,0941,Manager VI,1.00,4717.00,6019.00
2010,ECN,0961,Dept Head I,2.00,4075.00,5200.00
2010,ECN,0963,Dept Head III,1.00,5368.00,6851.00
2010,ECN,1450,Executive Secretary 1,2.00,2074.00,2521.00
2010,ECN,1652,Accountant II,1.00,2365.00,2874.00
2010,ECN,1822,Administrative Analyst,5.00,2449.00,2977.00
2010,ECN,1823,Senior Administrative Analyst,5.78,2977.00,3618.00
2010,ECN,1824,Pr Administrative Analyst,2.00,3446.00,4188.00
2010,ECN,1840,Junior Management Assistant,2.00,1985.00,2412.00
2010,ECN,1844,Senior Management Assistant,1.00,2582.00,3138.00
2010,ECN,2978,Contract Compliance Officer 2,1.00,3788.00,4604.00
2010,ECN,2992,Contract Compliance Officer 1,3.00,2890.00,3513.00
2010,ECN,9704,Employment & Training Spec 3,3.00,2342.00,2847.00
2010,ECN,9705,Emp & Training Spec 4,1.00,2582.00,3138.00
2010,ECN,9772,Community Development Spec,2.77,2319.00,2819.00
2010,ECN,9774,Sr. Community Devl Spc 1,9.32,2685.00,3263.00
2010,ECN,9775,Sr Community Dev Spec 2,5.77,3189.00,3873.00
2010,ECN,TEMPM,Temporary Position,2.02,0.00,0.00
2010,ENV,0111,"BdComm Mbr, Grp2,M=$25/Mtg",0.00,25.00,25.00
2010,ENV,0952,Dep Dir II,1.00,3799.00,4848.00
2010,ENV,0962,Dept Head II,1.00,5051.00,6446.00
2010,ENV,1023,IS Administrator 3,1.00,3108.00,3777.00
2010,ENV,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,ENV,1424,Clerk Typist,1.00,1577.00,1914.00
2010,ENV,1543,"Secretary, Comm on the Environ",1.00,2977.00,3618.00
2010,ENV,1630,Account Clerk,1.00,1626.00,1975.00
2010,ENV,1632,Senior Account Clerk,1.00,1881.00,2287.00
2010,ENV,1823,Senior Administrative Analyst,1.00,2977.00,3618.00
2010,ENV,1824,Pr Administrative Analyst,1.00,3446.00,4188.00
2010,ENV,1840,Junior Management Assistant,1.00,1985.00,2412.00
2010,ENV,1844,Senior Management Assistant,1.00,2582.00,3138.00
2010,ENV,5638,Environmental Assistant,7.00,2115.00,2571.00
2010,ENV,5640,Environmental Spec,15.00,2571.00,3126.00
2010,ENV,5642,Sr. Environmental Spec,17.03,2989.00,3633.00
2010,ENV,5644,Principal Environ Specialist,5.91,3410.00,4145.00
2010,ENV,9922,PS Aide to Prof,11.99,1405.00,1405.00
2010,ENV,TEMPM,Temporary Position,0.90,0.00,0.00
2010,ETH,0951,Dep Dir I,1.00,3282.00,4188.00
2010,ETH,0961,Dept Head I,1.00,4075.00,5200.00
2010,ETH,1052,IS Business Analyst,1.00,2722.00,3427.00
2010,ETH,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,ETH,1232,Training Officer,1.00,2685.00,3263.00
2010,ETH,1426,Senior Clerk Typist,3.38,1727.00,2099.00
2010,ETH,1654,Accountant III,3.00,2862.00,3479.00
2010,ETH,1823,Senior Administrative Analyst,4.00,2977.00,3618.00
2010,ETH,1824,Pr Administrative Analyst,1.00,3446.00,4188.00
2010,ETH,1840,Junior Management Assistant,2.00,1985.00,2412.00
2010,ETH,TEMPM,Temporary Position,1.30,0.00,0.00
